pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,Game_Date
CU,2022-05-12,81.9,-1.66,5.46,"Muncy, Max",571970,554430,NA,called_strike,NA,NA,NA,NA,8,"Max Muncy strikes out swinging, catcher J.  T. Realmuto to first baseman Rhys Hoskins.",R,L,R,LAD,PHI,S,NA,NA,0,1,2022,0.65,-0.91,0.1,1.44,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,592663,NA,NA,2.75881487648164,-119.40946727503,-0.828603633957296,5.75930052138318,21.6618080362559,-40.9323627597846,3.13,1.55,NA,NA,NA,83.5,2684,7.1,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.41,NA,NA,NA,NA,NA,NA,NA,14,2,Curveball,0,4,0,4,4,0,0,4,Infield shift,Standard,55,0,-0.045,2022-05-12
FF,2022-05-12,96.9,-1.64,5.56,"Muncy, Max",571970,554430,NA,called_strike,NA,NA,NA,NA,4,"Max Muncy strikes out swinging, catcher J.  T. Realmuto to first baseman Rhys Hoskins.",R,L,R,LAD,PHI,S,NA,NA,0,0,2022,-0.84,1.41,-0.78,2.46,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,592663,NA,NA,4.26682386194081,-141.033295931904,-6.05388655045687,-12.1477001193042,32.3088960574701,-12.1635833690193,3.25,1.55,NA,NA,NA,98.5,2375,7.2,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.28,NA,NA,NA,NA,NA,NA,NA,14,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shift,Standard,217,0,-0.033,2022-05-12
FF,2022-05-12,97.7,-1.56,5.39,"Turner, Trea",607208,554430,field_out,hit_into_play,NA,NA,NA,NA,8,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,X,4,line_drive,3,2,2022,-1,1.44,-0.13,2.23,NA,NA,NA,2,1,Bot,152.4,151.79,NA,NA,592663,NA,NA,6.2695767475092,-142.034479258231,-6.42932860750404,-14.9303655978988,32.9455839098274,-11.3587705650838,3.46,1.76,186,100.3,9,99.5,2580,7.4,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.11,0.703,0.647,0,1,0,0,4,7,8,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,216,-0.01,-0.121,2022-05-12
FF,2022-05-12,98,-1.44,5.47,"Turner, Trea",607208,554430,NA,foul,NA,NA,NA,NA,2,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,S,NA,NA,3,2,2022,-0.77,1.42,0.16,3.42,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,6.23520237814662,-142.627344688757,-3.39116896614212,-11.974258343926,33.112183523299,-12.2706345226354,3.46,1.76,253,76.7,34,99.7,2563,7.3,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.24,NA,NA,NA,NA,NA,NA,NA,7,7,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,219,0,0,2022-05-12
SL,2022-05-12,91,-1.68,5.34,"Turner, Trea",607208,554430,NA,foul,NA,NA,NA,NA,8,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,S,NA,NA,3,2,2022,0.1,0.17,0.22,2.06,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,4.63277410178384,-132.512467772107,-2.77280864279499,0.209131115354171,26.7189111237428,-29.7765871687242,3.46,1.76,210,80.5,54,92.9,2467,7.2,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.25,NA,NA,NA,NA,NA,NA,NA,7,6,Slider,0,1,0,1,1,0,0,1,Standard,Standard,182,0,0,2022-05-12
SI,2022-05-12,97.1,-1.67,5.25,"Turner, Trea",607208,554430,NA,ball,NA,NA,NA,NA,13,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,B,NA,NA,2,2,2022,-1.47,0.85,-1.3,2.3,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,4.44040518529024,-141.290069171972,-4.39045602574467,-20.7285857595568,31.4038476162713,-19.9516471205047,3.46,1.76,NA,NA,NA,99,2327,7.3,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.2,NA,NA,NA,NA,NA,NA,NA,7,5,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,217,0,0.035,2022-05-12
SL,2022-05-12,92.2,-1.7,5.28,"Turner, Trea",607208,554430,NA,ball,NA,NA,NA,NA,13,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,B,NA,NA,1,2,2022,0.07,0.29,-0.06,1.05,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,4.07575756299354,-134.201849509947,-5.68870765061187,0.0955447089083444,26.2910506989567,-27.6703370529511,3.43,1.76,NA,NA,NA,94,2490,7.1,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.4,NA,NA,NA,NA,NA,NA,NA,7,4,Slider,0,1,0,1,1,0,0,1,Standard,Standard,205,0,0.014,2022-05-12
FF,2022-05-12,98,-1.45,5.45,"Turner, Trea",607208,554430,NA,foul,NA,NA,NA,NA,9,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,S,NA,NA,1,1,2022,-0.85,1.46,0.55,2.09,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,7.51330454421166,-142.376610770193,-7.09880481263004,-13.2734661055421,31.4502969629511,-10.9025213467695,3.46,1.76,246,74.3,41,99.9,2537,7.3,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.15,NA,NA,NA,NA,NA,NA,NA,7,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,218,0,-0.023,2022-05-12
SL,2022-05-12,91.1,-1.73,5.28,"Turner, Trea",607208,554430,NA,ball,NA,NA,NA,NA,14,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,B,NA,NA,0,1,2022,0.23,0.26,1.51,1.13,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,7.79211396238529,-132.599170338738,-5.28791558377192,1.41578155647231,22.507187995011,-28.3499522908016,3.37,1.76,NA,NA,NA,93.4,2595,7.2,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.35,NA,NA,NA,NA,NA,NA,NA,7,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,185,0,0.012,2022-05-12
FF,2022-05-12,98.5,-1.53,5.43,"Turner, Trea",607208,554430,NA,called_strike,NA,NA,NA,NA,9,Trea Turner lines out sharply to second baseman Jean Segura.,R,R,R,LAD,PHI,S,NA,NA,0,0,2022,-0.91,1.35,0.52,1.67,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,592663,NA,NA,7.82935160821874,-143.128413350656,-8.0299885937361,-14.3016988556222,32.3729686798479,-11.9846718653453,3.53,1.76,NA,NA,NA,100.2,2561,7.2,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.27,NA,NA,NA,NA,NA,NA,NA,7,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,218,0,-0.017,2022-05-12
FF,2022-05-12,97.1,-1.48,5.49,"Freeman, Freddie",518692,554430,field_out,hit_into_play,NA,NA,NA,NA,6,Freddie Freeman flies out to center fielder Roman Quinn.,R,L,R,LAD,PHI,X,8,fly_ball,1,1,2022,-0.62,1.43,0.38,2.69,NA,NA,NA,1,1,Bot,89.75,65.82,NA,NA,592663,NA,NA,6.53265956236582,-141.297382373628,-5.35443157728777,-9.7706863411935,29.5446286648454,-11.983736343917,3.62,1.78,342,96.2,32,99.4,2358,7.4,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.12,0.189,0.349,0,1,0,0,5,6,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,216,-0.017,-0.151,2022-05-12
FF,2022-05-12,97.6,-1.46,5.54,"Freeman, Freddie",518692,554430,NA,foul,NA,NA,NA,NA,5,Freddie Freeman flies out to center fielder Roman Quinn.,R,L,R,LAD,PHI,S,NA,NA,1,0,2022,-0.95,1.23,-0.13,2.48,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,592663,NA,NA,5.8993663542306,-142.028588758115,-5.69032631960025,-14.1174748185126,30.0053197291389,-14.3848114966725,3.62,1.78,234,75.9,35,99.9,2516,7.4,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.11,NA,NA,NA,NA,NA,NA,NA,6,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,226,0,-0.032,2022-05-12
FF,2022-05-12,97.6,-1.6,5.49,"Freeman, Freddie",518692,554430,NA,ball,NA,NA,NA,NA,13,Freddie Freeman flies out to center fielder Roman Quinn.,R,L,R,LAD,PHI,B,NA,NA,0,0,2022,-1.08,1.25,-0.59,1.1,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,592663,NA,NA,5.30128856921798,-141.869112363477,-9.37231150531547,-15.7481047314801,31.1191316765008,-13.4157825837218,3.68,1.81,NA,NA,NA,99.7,2488,7.4,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.06,NA,NA,NA,NA,NA,NA,NA,6,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,219,0,0.024,2022-05-12
SL,2022-05-12,91.3,-1.79,5.29,"Betts, Mookie",605141,554430,strikeout,swinging_strike,NA,NA,NA,NA,14,Mookie Betts strikes out swinging.,R,R,R,LAD,PHI,S,2,NA,0,2,2022,0.32,0.19,1.01,1.22,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,592663,NA,NA,6.47362977274727,-132.877541078882,-4.89011076647597,2.55945859433943,26.7942681227206,-29.1329085140865,3.2,1.51,NA,NA,NA,93.1,2430,7.2,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.28,NA,NA,0,1,0,0,NA,5,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,184,-0.023,-0.141,2022-05-12
SL,2022-05-12,92.3,-1.77,5.31,"Betts, Mookie",605141,554430,NA,swinging_strike,NA,NA,NA,NA,14,Mookie Betts strikes out swinging.,R,R,R,LAD,PHI,S,NA,NA,0,1,2022,0.2,0.39,1.03,1.59,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,592663,NA,NA,6.79055763828497,-134.428778729605,-4.62195944633392,1.11256135593732,25.7858131895943,-26.6823544716407,3.2,1.51,NA,NA,NA,94.1,2473,7,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.49,NA,NA,NA,NA,NA,NA,NA,5,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,196,0,-0.045,2022-05-12
FF,2022-05-12,97.5,-1.61,5.52,"Betts, Mookie",605141,554430,NA,foul,NA,NA,NA,NA,6,Mookie Betts strikes out swinging.,R,R,R,LAD,PHI,S,NA,NA,0,0,2022,-0.78,1.65,0.3,2.06,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,592663,NA,NA,7.03904777348794,-141.776910419706,-7.74148426535799,-12.0443333273632,30.1763670084847,-8.32351600228925,3.2,1.51,124,83.9,8,99.5,2433,7.3,662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,53.24,NA,NA,NA,NA,NA,NA,NA,5,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,214,0,-0.033,2022-05-12
CH,2022-05-15,85.3,-2.21,4.85,"Lux, Gavin",666158,605400,caught_stealing_2b,ball,NA,NA,NA,NA,13,"Phillies challenged (tag play), call on the field was overturned: Chris Taylor caught stealing 2nd base, catcher Garrett Stubbs to shortstop Bryson Stott.",R,L,R,LAD,PHI,B,2,NA,0,1,2022,-1.43,0.05,-1.22,1.98,NA,NA,621035,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,5.24184659282442,-124.229016361437,-0.643666548900636,-15.8399011655311,22.1832596752441,-31.7008457352432,3.28,1.61,NA,NA,NA,86.4,1434,6.7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.77,NA,NA,0,0,0,0,NA,60,2,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,252,-0.038,-0.188,2022-05-15
SI,2022-05-15,91.2,-1.99,4.88,"Lux, Gavin",666158,605400,NA,called_strike,NA,NA,NA,NA,8,"Phillies challenged (tag play), call on the field was overturned: Chris Taylor caught stealing 2nd base, catcher Garrett Stubbs to shortstop Bryson Stott.",R,L,R,LAD,PHI,S,NA,NA,0,0,2022,-1.54,0.65,0.09,1.62,NA,NA,621035,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,8.62513630537605,-132.573137851544,-3.73568727298945,-19.945672732274,27.800873063476,-23.8538495316213,3.26,1.64,NA,NA,NA,92.3,2157,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.52,NA,NA,NA,NA,NA,NA,NA,60,1,Sinker,2,4,2,4,4,2,2,4,Infield shift,Standard,227,0,-0.037,2022-05-15
CH,2022-05-15,85.5,-2.12,4.83,"Taylor, Chris",621035,605400,hit_by_pitch,hit_by_pitch,NA,NA,NA,NA,11,Chris Taylor hit by pitch.,R,R,R,LAD,PHI,B,NA,NA,3,2,2022,-0.94,0.8,-1.96,3.66,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,2.29039767070068,-124.568502047989,1.87957486260508,-10.2439409799326,23.4844857686846,-24.3291868436395,3.47,1.65,NA,NA,NA,86.6,1338,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.72,NA,NA,0.7,1,0,0,NA,59,6,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,261,0.023,0.104,2022-05-15
CH,2022-05-15,84.9,-2.07,4.83,"Taylor, Chris",621035,605400,NA,ball,NA,NA,NA,NA,13,Chris Taylor hit by pitch.,R,R,R,LAD,PHI,B,NA,NA,2,2,2022,-1.25,-0.22,-1.12,2.03,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,4.76884713936015,-123.644505346943,0.138936578503033,-13.7756648429738,21.2128479323173,-34.6678086298275,3.43,1.67,NA,NA,NA,86.2,1412,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.73,NA,NA,NA,NA,NA,NA,NA,59,5,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,256,0,0.035,2022-05-15
CH,2022-05-15,85.4,-2.03,4.85,"Taylor, Chris",621035,605400,NA,ball,NA,NA,NA,NA,14,Chris Taylor hit by pitch.,R,R,R,LAD,PHI,B,NA,NA,1,2,2022,-1.3,0.07,0.42,0.73,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,8.45814281622887,-124.087198164296,-3.59777092103241,-15.1235717181949,23.3535005079526,-30.9474878308858,3.43,1.65,NA,NA,NA,86.2,1502,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.75,NA,NA,NA,NA,NA,NA,NA,59,4,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,253,0,0.014,2022-05-15
KC,2022-05-15,79.1,-1.99,5,"Taylor, Chris",621035,605400,NA,ball,NA,NA,NA,NA,14,Chris Taylor hit by pitch.,R,R,R,LAD,PHI,B,NA,NA,0,2,2022,0.96,-0.9,0.19,0.87,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,2.99082831791651,-115.087484296424,-0.452942625528843,7.80677499204788,23.7853912272257,-40.2234788341845,3.43,1.67,NA,NA,NA,79.5,2688,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.67,NA,NA,NA,NA,NA,NA,NA,59,3,Knuckle Curve,2,4,2,4,4,2,2,4,Standard,Standard,46,0,0.012,2022-05-15
SI,2022-05-15,91.6,-2.07,4.87,"Taylor, Chris",621035,605400,NA,foul,NA,NA,NA,NA,13,Chris Taylor hit by pitch.,R,R,R,LAD,PHI,S,NA,NA,0,1,2022,-1.38,0.76,-0.33,1.48,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,7.48879768097043,-133.219867323337,-4.43737212352856,-18.0443473549532,25.4461267375474,-22.3252134732662,3.47,1.65,7,79.4,-12,93.1,2237,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.52,NA,NA,NA,NA,NA,NA,NA,59,2,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,233,0,-0.024,2022-05-15
CH,2022-05-15,85.2,-2.07,4.78,"Taylor, Chris",621035,605400,NA,swinging_strike,NA,NA,NA,NA,13,Chris Taylor hit by pitch.,R,R,R,LAD,PHI,S,NA,NA,0,0,2022,-1.3,-0.19,-0.21,1.13,NA,NA,NA,2,7,Bot,NA,NA,NA,NA,596117,NA,NA,7.05272707565215,-123.940904334656,-1.91881005625871,-14.827360601372,23.320208160052,-33.9495309096028,3.47,1.65,NA,NA,NA,86.2,1546,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.71,NA,NA,NA,NA,NA,NA,NA,59,1,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,258,0,-0.017,2022-05-15
SI,2022-05-15,93.1,-2,4.94,"Bellinger, Cody",641355,605400,field_out,hit_into_play,NA,NA,NA,NA,5,Cody Bellinger pops out to third baseman Johan Camargo.,R,L,R,LAD,PHI,X,5,popup,2,2,2022,-1.37,0.53,-0.27,2.45,NA,NA,NA,1,7,Bot,107.55,144.75,NA,NA,596117,NA,NA,7.57796701968543,-135.513394166885,-1.85264770179979,-18.5245643534487,26.5556698491939,-25.4388314513427,3.66,1.64,151,91.7,66,94.9,2135,7.1,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.43,0.017,0.021,0,1,0,0,3,58,5,Sinker,2,4,2,4,4,2,2,4,Infield shift,Standard,228,-0.026,-0.137,2022-05-15
KC,2022-05-15,78.3,-2.12,5.07,"Bellinger, Cody",641355,605400,NA,called_strike,NA,NA,NA,NA,4,Cody Bellinger pops out to third baseman Johan Camargo.,R,L,R,LAD,PHI,S,NA,NA,2,1,2022,1.16,-1.04,-0.77,3.06,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,596117,NA,NA,0.778014521016323,-113.915930449984,4.50564935297076,9.89957762192766,22.7160404399658,-42.2619912935397,3.72,1.66,NA,NA,NA,78.3,2685,6.5,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.99,NA,NA,NA,NA,NA,NA,NA,58,4,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,54,0,-0.046,2022-05-15
SI,2022-05-15,91.3,-2.05,4.99,"Bellinger, Cody",641355,605400,NA,ball,NA,NA,NA,NA,11,Cody Bellinger pops out to third baseman Johan Camargo.,R,L,R,LAD,PHI,B,NA,NA,1,1,2022,-1.13,0.8,-0.09,4.04,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,596117,NA,NA,7.46747043026367,-132.872661527912,1.76369100667789,-14.9102761814174,25.0903599267236,-23.2114297262168,3.72,1.69,NA,NA,NA,93,2057,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.49,NA,NA,NA,NA,NA,NA,NA,58,3,Sinker,2,4,2,4,4,2,2,4,Infield shift,Standard,226,0,0.032,2022-05-15
FF,2022-05-15,91.9,-1.98,4.97,"Bellinger, Cody",641355,605400,NA,called_strike,NA,NA,NA,NA,2,Cody Bellinger pops out to third baseman Johan Camargo.,R,L,R,LAD,PHI,S,NA,NA,1,0,2022,-1.31,1.09,-0.17,3.36,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,596117,NA,NA,7.49924678668478,-133.624114168789,-0.597495150005868,-17.2608001689297,27.7020643542193,-19.1522746082232,3.75,1.71,NA,NA,NA,93.1,2164,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.54,NA,NA,NA,NA,NA,NA,NA,58,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,225,0,-0.032,2022-05-15
CH,2022-05-15,83.9,-2.42,4.81,"Bellinger, Cody",641355,605400,NA,ball,NA,NA,NA,NA,13,Cody Bellinger pops out to third baseman Johan Camargo.,R,L,R,LAD,PHI,B,NA,NA,0,0,2022,-1.16,-0.13,-1.42,1.32,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,596117,NA,NA,4.63952894342065,-122.241579747598,-1.4653706538777,-12.501752111604,23.0899075650216,-33.4120560721574,3.77,1.72,NA,NA,NA,84.9,1377,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.73,NA,NA,NA,NA,NA,NA,NA,58,1,Changeup,2,4,2,4,4,2,2,4,Infield shift,Standard,257,0,0.024,2022-05-15
FF,2022-05-15,93,-1.98,4.94,"Turner, Justin",457759,605400,strikeout,foul_tip,NA,NA,NA,NA,9,Justin Turner strikes out on a foul tip.,R,R,R,LAD,PHI,S,2,NA,3,2,2022,-1.19,1.19,0.29,1.57,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,596117,NA,NA,8.52646369933912,-135.257884462613,-5.61495338149487,-16.3031114554131,25.4060563926286,-16.46796258572,3.44,1.59,NA,NA,NA,94.7,2216,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.49,NA,NA,0,1,0,0,NA,57,6,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,227,-0.038,-0.294,2022-05-15
FF,2022-05-15,90.6,-1.95,4.98,"Turner, Justin",457759,605400,NA,ball,NA,NA,NA,NA,12,Justin Turner strikes out on a foul tip.,R,R,R,LAD,PHI,B,NA,NA,2,2,2022,-1.09,1.06,0.65,3.67,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,596117,NA,NA,8.91280277960456,-131.73350736656,0.341668871294071,-14.4865153861692,24.0268035161396,-19.9402124367004,3.41,1.57,NA,NA,NA,92,2178,6.9,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.64,NA,NA,NA,NA,NA,NA,NA,57,5,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,224,0,0.099,2022-05-15
KC,2022-05-15,79,-1.97,5,"Turner, Justin",457759,605400,NA,ball,NA,NA,NA,NA,14,Justin Turner strikes out on a foul tip.,R,R,R,LAD,PHI,B,NA,NA,1,2,2022,0.95,-0.75,1.94,0.63,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,596117,NA,NA,6.82267043837738,-114.939058278153,-1.29652174299512,7.03833943290433,22.3492424105328,-38.7581250844336,3.43,1.62,NA,NA,NA,79.6,2453,6.8,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.66,NA,NA,NA,NA,NA,NA,NA,57,4,Knuckle Curve,2,4,2,4,4,2,2,4,Standard,Standard,49,0,0.036,2022-05-15
FF,2022-05-15,92.1,-2.08,4.96,"Turner, Justin",457759,605400,NA,foul,NA,NA,NA,NA,7,Justin Turner strikes out on a foul tip.,R,R,R,LAD,PHI,S,NA,NA,1,1,2022,-1.28,1.18,-0.37,1.88,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,596117,NA,NA,7.21540497078649,-134.017589838567,-4.6536986751873,-16.9680853490629,26.9061605378483,-17.0615840705286,3.44,1.59,169,75.6,63,93.5,2169,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.52,NA,NA,NA,NA,NA,NA,NA,57,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,225,0,-0.053,2022-05-15
KC,2022-05-15,77.6,-2.07,5.05,"Turner, Justin",457759,605400,NA,foul,NA,NA,NA,NA,14,Justin Turner strikes out on a foul tip.,R,R,R,LAD,PHI,S,NA,NA,1,0,2022,0.92,-0.87,0.96,1.79,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,596117,NA,NA,4.83107546527009,-112.855100992533,1.60420169645248,6.87860937982443,21.748176002961,-40.0941100683863,3.44,1.59,5,67.3,-17,78,2538,6.7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.78,NA,NA,NA,NA,NA,NA,NA,57,2,Knuckle Curve,2,4,2,4,4,2,2,4,Standard,Standard,57,0,-0.042,2022-05-15
FF,2022-05-15,89.2,-2.03,4.97,"Turner, Justin",457759,605400,NA,ball,NA,NA,NA,NA,14,Justin Turner strikes out on a foul tip.,R,R,R,LAD,PHI,B,NA,NA,0,0,2022,-1.11,1.19,1.34,0.82,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,596117,NA,NA,10.7088263979517,-129.386033306367,-6.74087592179019,-14.5775208069741,25.2948338569556,-17.5677139176809,3.39,1.52,NA,NA,NA,90.3,2195,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.5,NA,NA,NA,NA,NA,NA,NA,57,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,225,0,0.034,2022-05-15
SI,2022-05-15,93.7,-1.98,4.94,"Muncy, Max",571970,605400,strikeout,called_strike,NA,NA,NA,NA,9,Max Muncy called out on strikes.,R,L,R,LAD,PHI,S,2,NA,1,2,2022,-1.4,0.74,0.62,1.71,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,596117,NA,NA,9.93163815834667,-136.106818191265,-4.33536543585726,-19.4599076908258,26.3143090173623,-22.2402902143234,3.11,1.57,NA,NA,NA,95.3,2124,7.1,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.44,NA,NA,0,1,0,0,NA,50,4,Sinker,2,4,2,4,4,2,2,4,Infield shift,Standard,228,-0.014,-0.072,2022-05-15
KC,2022-05-15,77.8,-2.08,5.05,"Muncy, Max",571970,605400,NA,swinging_strike,NA,NA,NA,NA,8,Max Muncy called out on strikes.,R,L,R,LAD,PHI,S,NA,NA,1,1,2022,1.03,-0.88,0.12,1.84,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,596117,NA,NA,2.86081696921589,-113.199746613008,1.74194150203944,8.2190980961716,22.3086211980741,-40.2656209265185,3.06,1.54,NA,NA,NA,78.6,2542,7,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.49,NA,NA,NA,NA,NA,NA,NA,50,3,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,50,0,-0.023,2022-05-15
SI,2022-05-15,92.3,-2.08,5,"Muncy, Max",571970,605400,NA,ball,NA,NA,NA,NA,14,Max Muncy called out on strikes.,R,L,R,LAD,PHI,B,NA,NA,0,1,2022,-1.51,0.88,1.02,2.1,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,596117,NA,NA,11.31864766286,-133.983525156017,-3.51614576855597,-20.668162810904,28.2199845511929,-20.9358770459522,3.16,1.47,NA,NA,NA,93.5,2090,7.1,662696,605400,596117,656555,516416,622666,681082,656941,546318,592206,53.42,NA,NA,NA,NA,NA,NA,NA,50,2,Sinker,2,4,2,4,4,2,2,4,Infield shift,Standard,226,0,0.012,2022-05-15
